municipio_id,provincia_id,id_departamento,municipio,provincia,departamento
CAT019,AR-K,1341,,Catamarca,Poman
CAT012,AR-K,1334,,Catamarca,Capayan
CAT017,AR-K,1336,,Catamarca,Ambato
CAT015,AR-K,1336,,Catamarca,Ambato
CAT028,AR-K,1344,,Catamarca,Santa Maria
CAT031,AR-K,1335,,Catamarca,El Alto
TDF003,AR-V,1642,,Tierra del Fuego,Ushuaia
TDF002,AR-V,1723,,Tierra del Fuego,Tolhuin
TDF001,AR-V,1641,,Tierra del Fuego,Rio Grande
NEU043,AR-Q,1552,,Neuquen,Minas
NEU020,AR-Q,1552,,Neuquen,Minas
NEU015,AR-Q,1552,,Neuquen,Minas
NEU022,AR-Q,1552,,Neuquen,Minas
NEU023,AR-Q,1552,,Neuquen,Minas
NEU015,AR-Q,1556,Neuquen,Neuquen,Confluencia
NEU032,AR-Q,1556,Neuquen,Neuquen,Confluencia
NEU025,AR-Q,1556,,Neuquen,Confluencia
NEU031,AR-Q,1556,,Neuquen,Confluencia
NEU045,AR-Q,1556,,Neuquen,Confluencia
NEU038,AR-Q,1556,,Neuquen,Confluencia
NEU007,AR-Q,1555,,Neuquen,Norquin
NEU012,AR-Q,1555,,Neuquen,Norquin
NEU057,AR-Q,1558,,Neuquen,Zapala
NEU026,AR-Q,1554,,Neuquen,Pehuenches
NEU005,AR-Q,1554,,Neuquen,Pehuenches
NEU032,AR-Q,1553,,Neuquen,Picunches
NEU027,AR-Q,1559,,Neuquen,Picun Leufu
NEU028,AR-Q,1559,,Neuquen,Picun Leufu
NEU017,AR-Q,1560,,Neuquen,Huiliches
NEU053,AR-Q,1550,,Neuquen,Anelo
NEU046,AR-Q,1565,,Neuquen,Los Lagos
CAB000,AR-C,,,Ciudad Autonoma de Buenos Aires,
SGO081,AR-G,1631,Nueva Esperanza,Santiago del Estero,Pellegrini
SGO057,AR-G,1631,,Santiago del Estero,Pellegrini
SGO105,AR-G,1627,,Santiago del Estero,Guasayan
SGO068,AR-G,1627,,Santiago del Estero,Guasayan
SGO108,AR-G,1630,,Santiago del Estero,Juan Felipe Ibarra
SGO081,AR-G,1630,,Santiago del Estero,Juan Felipe Ibarra
SGO066,AR-G,1625,,Santiago del Estero,Avellaneda
SGO035,AR-G,1625,,Santiago del Estero,Avellaneda
SGO900,AR-G,1634,,Santiago del Estero,Moreno
SGO064,AR-G,1634,,Santiago del Estero,Moreno
SGO116,AR-G,1634,,Santiago del Estero,Moreno
SGO119,AR-G,1634,,Santiago del Estero,Moreno
SGO034,AR-G,1616,,Santiago del Estero,Belgrano
SGO004,AR-G,1616,,Santiago del Estero,Belgrano
SGO069,AR-G,1638,,Santiago del Estero,Capital
SGO040,AR-G,1617,,Santiago del Estero,Figueroa
SGO102,AR-G,1626,,Santiago del Estero,Rio Hondo
SGO078,AR-G,1626,,Santiago del Estero,Rio Hondo
SGO085,AR-G,1639,,Santiago del Estero,Ojo de Agua
SGO013,AR-G,1624,,Santiago del Estero,Rivadavia
SGO071,AR-G,1624,,Santiago del Estero,Rivadavia
SGO082,AR-G,1632,,Santiago del Estero,Atamisqui
SGO050,AR-G,1622,,Santiago del Estero,Salavina
SLU005,AR-D,1599,,San Luis,Gobernador Dupuy
SLU057,AR-D,1599,,San Luis,Gobernador Dupuy
SLU019,AR-D,1599,,San Luis,Gobernador Dupuy
SLU003,AR-D,1599,,San Luis,Gobernador Dupuy
SLU007,AR-D,1599,,San Luis,Gobernador Dupuy
SLU044,AR-D,1603,,San Luis,Chacabuco
SLU011,AR-D,1601,,San Luis,Coronel Pringles
SLU064,AR-D,1598,,San Luis,Juan Martin de Pueyrredon
FOR031,AR-P,1453,,Formosa,Patino
FOR004,AR-P,1453,,Formosa,Patino
FOR033,AR-P,1453,,Formosa,Patino
FOR019,AR-P,1458,,Formosa,Bermejo
FOR001,AR-P,1450,,Formosa,Pilagas
FOR002,AR-P,1451,,Formosa,Pilcomayo
FOR008,AR-P,1452,,Formosa,Formosa
